Sim Number,Strategy,End Bankroll,Start Bankroll,Dice Rolls
9070,hammerlock,117.0,200,89
9070,knockout,290.0,200,89
9070,pass2come,230.0,200,89
9071,corey,183.0,200,71
9071,coreynofield,203.0,200,71
9071,hammerlock,95.0,200,71
9071,knockout,205.0,200,71
9071,pass2come,185.0,200,71
9072,corey,212.0,200,82
9072,coreynofield,212.0,200,82
9072,hammerlock,77.0,200,82
9072,knockout,280.0,200,82
9072,pass2come,200.0,200,82
9073,corey,181.0,200,83
9073,coreynofield,201.0,200,83
9073,hammerlock,258.0,200,83
9073,knockout,235.0,200,83
9073,pass2come,195.0,200,83
9074,corey,62.0,200,72
9074,coreynofield,57.0,200,72
9074,hammerlock,249.0,200,72
9074,knockout,110.0,200,72
9074,pass2come,85.0,200,72
9075,corey,161.0,200,78
9075,coreynofield,156.0,200,78
9075,hammerlock,334.0,200,78
9075,knockout,130.0,200,78
9075,pass2come,170.0,200,78
9076,corey,239.0,200,88
9076,coreynofield,279.0,200,88
9076,hammerlock,247.0,200,88
9076,knockout,225.0,200,88
9076,pass2come,235.0,200,88
9077,corey,127.0,200,46
9077,coreynofield,152.0,200,46
9077,hammerlock,270.0,200,46
9077,knockout,55.0,200,46
9077,pass2come,170.0,200,46
9078,corey,132.0,200,88
9078,coreynofield,162.0,200,88
9078,hammerlock,274.0,200,88
9078,knockout,45.0,200,88
9078,pass2come,210.0,200,88
9079,corey,110.0,200,71
9079,coreynofield,130.0,200,71
9079,hammerlock,234.0,200,71
9079,knockout,110.0,200,71
9079,pass2come,160.0,200,71
9080,corey,212.0,200,122
9080,coreynofield,217.0,200,122
9080,hammerlock,236.0,200,122
9080,knockout,180.0,200,122
9080,pass2come,225.0,200,122
9081,corey,153.0,200,72
9081,coreynofield,158.0,200,72
9081,hammerlock,169.0,200,72
9081,knockout,165.0,200,72
9081,pass2come,160.0,200,72
9082,corey,191.0,200,116
9082,coreynofield,251.0,200,116
9082,hammerlock,319.0,200,116
9082,knockout,265.0,200,116
9082,pass2come,245.0,200,116
9083,corey,229.0,200,102
9083,coreynofield,239.0,200,102
9083,hammerlock,278.0,200,102
9083,knockout,260.0,200,102
9083,pass2come,185.0,200,102
9084,corey,332.0,200,124
9084,coreynofield,267.0,200,124
9084,hammerlock,179.0,200,124
9084,knockout,355.0,200,124
9084,pass2come,205.0,200,124
9085,corey,144.0,200,79
9085,coreynofield,149.0,200,79
9085,hammerlock,158.0,200,79
9085,knockout,185.0,200,79
9085,pass2come,155.0,200,79
9086,corey,180.0,200,67
9086,coreynofield,135.0,200,67
9086,hammerlock,215.0,200,67
9086,knockout,80.0,200,67
9086,pass2come,175.0,200,67
9087,corey,101.0,200,68
9087,coreynofield,161.0,200,68
9087,hammerlock,151.0,200,68
9087,knockout,160.0,200,68
9087,pass2come,175.0,200,68
9088,corey,300.0,200,97
9088,coreynofield,255.0,200,97
9088,hammerlock,228.0,200,97
9088,knockout,165.0,200,97
9088,pass2come,235.0,200,97
9089,corey,220.0,200,58
9089,coreynofield,215.0,200,58
9089,hammerlock,145.0,200,58
9089,knockout,115.0,200,58
9089,pass2come,245.0,200,58
9090,corey,181.0,200,106
9090,coreynofield,171.0,200,106
9090,hammerlock,247.0,200,106
9090,knockout,225.0,200,106
9090,pass2come,175.0,200,106
9091,corey,152.0,200,76
9091,coreynofield,102.0,200,76
9091,hammerlock,205.0,200,76
9091,knockout,75.0,200,76
9091,pass2come,140.0,200,76
9092,corey,181.0,200,72
9092,coreynofield,186.0,200,72
9092,hammerlock,164.0,200,72
9092,knockout,180.0,200,72
9092,pass2come,170.0,200,72
9093,corey,244.0,200,130
9093,coreynofield,279.0,200,130
9093,hammerlock,63.0,200,130
9093,knockout,365.0,200,130
9093,pass2come,225.0,200,130
9094,corey,277.0,200,111
9094,coreynofield,277.0,200,111
9094,hammerlock,218.0,200,111
9094,knockout,260.0,200,111
9094,pass2come,235.0,200,111
9095,corey,238.0,200,73
9095,coreynofield,268.0,200,73
9095,hammerlock,187.0,200,73
9095,knockout,130.0,200,73
9095,pass2come,270.0,200,73
9096,corey,80.0,200,51
9096,coreynofield,120.0,200,51
9096,hammerlock,153.0,200,51
9096,knockout,90.0,200,51
9096,pass2come,140.0,200,51
9097,corey,197.0,200,115
9097,coreynofield,237.0,200,115
9097,hammerlock,253.0,200,115
9097,knockout,345.0,200,115
9097,pass2come,205.0,200,115
9098,corey,224.0,200,99
9098,coreynofield,264.0,200,99
9098,hammerlock,73.0,200,99
9098,knockout,380.0,200,99
9098,pass2come,220.0,200,99
9099,corey,85.0,200,46
9099,coreynofield,110.0,200,46
9099,hammerlock,146.0,200,46
9099,knockout,75.0,200,46
9099,pass2come,150.0,200,46
9100,corey,216.0,200,68
9100,coreynofield,201.0,200,68
9100,hammerlock,174.0,200,68
9100,knockout,150.0,200,68
9100,pass2come,195.0,200,68
9101,corey,174.0,200,85
9101,coreynofield,204.0,200,85
9101,hammerlock,176.0,200,85
9101,knockout,195.0,200,85
9101,pass2come,220.0,200,85
9102,corey,273.0,200,99
9102,coreynofield,233.0,200,99
9102,hammerlock,143.0,200,99
9102,knockout,240.0,200,99
9102,pass2come,205.0,200,99
9103,corey,139.0,200,103
9103,coreynofield,189.0,200,103
9103,hammerlock,272.0,200,103
9103,knockout,220.0,200,103
9103,pass2come,175.0,200,103
9104,corey,128.0,200,78
9104,coreynofield,153.0,200,78
9104,hammerlock,59.0,200,78
9104,knockout,275.0,200,78
9104,pass2come,175.0,200,78
9105,corey,265.0,200,94
9105,coreynofield,260.0,200,94
9105,hammerlock,221.0,200,94
9105,knockout,210.0,200,94
9105,pass2come,230.0,200,94
9106,corey,106.0,200,73
9106,coreynofield,176.0,200,73
9106,hammerlock,191.0,200,73
9106,knockout,145.0,200,73
9106,pass2come,180.0,200,73
9107,corey,235.0,200,86
9107,coreynofield,245.0,200,86
9107,hammerlock,78.0,200,86
9107,knockout,300.0,200,86
9107,pass2come,205.0,200,86
9108,corey,182.0,200,80
9108,coreynofield,162.0,200,80
9108,hammerlock,142.0,200,80
9108,knockout,160.0,200,80
9108,pass2come,190.0,200,80
9109,corey,74.0,200,70
9109,coreynofield,119.0,200,70
9109,hammerlock,248.0,200,70
9109,knockout,115.0,200,70
9109,pass2come,155.0,200,70
9110,corey,147.0,200,55
9110,coreynofield,162.0,200,55
9110,hammerlock,161.0,200,55
9110,knockout,90.0,200,55
9110,pass2come,200.0,200,55
9111,corey,194.0,200,111
9111,coreynofield,234.0,200,111
9111,hammerlock,122.0,200,111
9111,knockout,345.0,200,111
9111,pass2come,220.0,200,111
9112,corey,99.0,200,66
9112,coreynofield,129.0,200,66
9112,hammerlock,172.0,200,66
9112,knockout,125.0,200,66
9112,pass2come,155.0,200,66
9113,corey,88.0,200,96
9113,coreynofield,143.0,200,96
9113,hammerlock,201.0,200,96
9113,knockout,215.0,200,96
9113,pass2come,135.0,200,96
9114,corey,273.0,200,95
9114,coreynofield,263.0,200,95
9114,hammerlock,170.0,200,95
9114,knockout,250.0,200,95
9114,pass2come,235.0,200,95
9115,corey,287.0,200,120
9115,coreynofield,312.0,200,120
9115,hammerlock,114.0,200,120
9115,knockout,390.0,200,120
9115,pass2come,280.0,200,120
9116,corey,168.0,200,81
9116,coreynofield,223.0,200,81
9116,hammerlock,217.0,200,81
9116,knockout,150.0,200,81
9116,pass2come,205.0,200,81
9117,corey,288.0,200,106
9117,coreynofield,273.0,200,106
9117,hammerlock,216.0,200,106
9117,knockout,200.0,200,106
9117,pass2come,265.0,200,106
9118,corey,122.0,200,94
9118,coreynofield,177.0,200,94
9118,hammerlock,157.0,200,94
9118,knockout,320.0,200,94
9118,pass2come,185.0,200,94
9119,corey,115.0,200,64
9119,coreynofield,145.0,200,64
9119,hammerlock,240.0,200,64
9119,knockout,85.0,200,64
9119,pass2come,185.0,200,64
9120,corey,107.0,200,65
9120,coreynofield,122.0,200,65
9120,hammerlock,219.0,200,65
9120,knockout,80.0,200,65
9120,pass2come,160.0,200,65
9121,corey,96.0,200,78
9121,coreynofield,151.0,200,78
9121,hammerlock,194.0,200,78
9121,knockout,160.0,200,78
9121,pass2come,155.0,200,78
9122,corey,190.0,200,82
9122,coreynofield,225.0,200,82
9122,hammerlock,167.0,200,82
9122,knockout,230.0,200,82
9122,pass2come,205.0,200,82
9123,corey,64.0,200,60
9123,coreynofield,124.0,200,60
9123,hammerlock,288.0,200,60
9123,knockout,125.0,200,60
9123,pass2come,140.0,200,60
9124,corey,111.0,200,84
9124,coreynofield,136.0,200,84
9124,hammerlock,270.0,200,84
9124,knockout,185.0,200,84
9124,pass2come,150.0,200,84
9125,corey,102.0,200,67
9125,coreynofield,122.0,200,67
9125,hammerlock,266.0,200,67
9125,knockout,75.0,200,67
9125,pass2come,160.0,200,67
9126,corey,190.0,200,100
9126,coreynofield,180.0,200,100
9126,hammerlock,193.0,200,100
9126,knockout,190.0,200,100
9126,pass2come,170.0,200,100
9127,corey,139.0,200,96
9127,coreynofield,159.0,200,96
9127,hammerlock,277.0,200,96
9127,knockout,170.0,200,96
9127,pass2come,185.0,200,96
9128,corey,208.0,200,83
9128,coreynofield,208.0,200,83
9128,hammerlock,70.0,200,83
9128,knockout,230.0,200,83
9128,pass2come,190.0,200,83
9129,corey,163.0,200,56
9129,coreynofield,208.0,200,56
9129,hammerlock,148.0,200,56
9129,knockout,175.0,200,56
9129,pass2come,200.0,200,56
9130,corey,117.0,200,60
9130,coreynofield,127.0,200,60
9130,hammerlock,205.0,200,60
9130,knockout,70.0,200,60
9130,pass2come,165.0,200,60
9131,corey,212.0,200,71
9131,coreynofield,237.0,200,71
9131,hammerlock,119.0,200,71
9131,knockout,275.0,200,71
9131,pass2come,205.0,200,71
9132,corey,115.0,200,70
9132,coreynofield,135.0,200,70
9132,hammerlock,120.0,200,70
9132,knockout,165.0,200,70
9132,pass2come,155.0,200,70
9133,corey,107.0,200,65
9133,coreynofield,147.0,200,65
9133,hammerlock,93.0,200,65
9133,knockout,205.0,200,65
9133,pass2come,175.0,200,65
9134,corey,165.0,200,82
9134,coreynofield,210.0,200,82
9134,hammerlock,452.0,200,82
9134,knockout,180.0,200,82
9134,pass2come,220.0,200,82
9135,corey,179.0,200,91
9135,coreynofield,249.0,200,91
9135,hammerlock,235.0,200,91
9135,knockout,225.0,200,91
9135,pass2come,265.0,200,91
9136,corey,303.0,200,70
9136,coreynofield,263.0,200,70
9136,hammerlock,115.0,200,70
9136,knockout,215.0,200,70
9136,pass2come,275.0,200,70
9137,corey,121.0,200,66
9137,coreynofield,176.0,200,66
9137,hammerlock,106.0,200,66
9137,knockout,170.0,200,66
9137,pass2come,200.0,200,66
9138,corey,112.0,200,70
9138,coreynofield,157.0,200,70
9138,hammerlock,225.0,200,70
9138,knockout,150.0,200,70
9138,pass2come,185.0,200,70
9139,corey,312.0,200,110
9139,coreynofield,322.0,200,110
9139,hammerlock,84.0,200,110
9139,knockout,370.0,200,110
9139,pass2come,270.0,200,110
9140,corey,84.0,200,86
9140,coreynofield,154.0,200,86
9140,hammerlock,265.0,200,86
9140,knockout,175.0,200,86
9140,pass2come,160.0,200,86
9141,corey,253.0,200,95
9141,coreynofield,268.0,200,95
9141,hammerlock,205.0,200,95
9141,knockout,295.0,200,95
9141,pass2come,250.0,200,95
9142,corey,169.0,200,77
9142,coreynofield,149.0,200,77
9142,hammerlock,98.0,200,77
9142,knockout,200.0,200,77
9142,pass2come,165.0,200,77
9143,corey,297.0,200,123
9143,coreynofield,287.0,200,123
9143,hammerlock,108.0,200,123
9143,knockout,395.0,200,123
9143,pass2come,245.0,200,123
9144,corey,85.0,200,67
9144,coreynofield,75.0,200,67
9144,hammerlock,412.0,200,67
9144,knockout,30.0,200,67
9144,pass2come,135.0,200,67
9145,corey,293.0,200,89
9145,coreynofield,253.0,200,89
9145,hammerlock,118.0,200,89
9145,knockout,180.0,200,89
9145,pass2come,275.0,200,89
9146,corey,143.0,200,75
9146,coreynofield,173.0,200,75
9146,hammerlock,290.0,200,75
9146,knockout,145.0,200,75
9146,pass2come,165.0,200,75
9147,corey,163.0,200,81
9147,coreynofield,238.0,200,81
9147,hammerlock,224.0,200,81
9147,knockout,165.0,200,81
9147,pass2come,240.0,200,81
9148,corey,200.0,200,106
9148,coreynofield,265.0,200,106
9148,hammerlock,214.0,200,106
9148,knockout,260.0,200,106
9148,pass2come,215.0,200,106
9149,corey,204.0,200,73
9149,coreynofield,224.0,200,73
9149,hammerlock,18.0,200,73
9149,knockout,315.0,200,73
9149,pass2come,220.0,200,73
9150,corey,128.0,200,92
9150,coreynofield,143.0,200,92
9150,hammerlock,181.0,200,92
9150,knockout,175.0,200,92
9150,pass2come,125.0,200,92
9151,corey,180.0,200,82
9151,coreynofield,195.0,200,82
9151,hammerlock,245.0,200,82
9151,knockout,200.0,200,82
9151,pass2come,185.0,200,82
9152,corey,149.0,200,79
9152,coreynofield,174.0,200,79
9152,hammerlock,211.0,200,79
9152,knockout,120.0,200,79
9152,pass2come,180.0,200,79
9153,corey,156.0,200,75
9153,coreynofield,201.0,200,75
9153,hammerlock,158.0,200,75
9153,knockout,175.0,200,75
9153,pass2come,215.0,200,75
9154,corey,112.0,200,63
9154,coreynofield,127.0,200,63
9154,hammerlock,156.0,200,63
9154,knockout,140.0,200,63
9154,pass2come,165.0,200,63
9155,corey,245.0,200,96
9155,coreynofield,200.0,200,96
9155,hammerlock,202.0,200,96
9155,knockout,190.0,200,96
9155,pass2come,200.0,200,96
9156,corey,174.0,200,82
9156,coreynofield,179.0,200,82
9156,hammerlock,179.0,200,82
9156,knockout,165.0,200,82
9156,pass2come,195.0,200,82
9157,corey,214.0,200,65
9157,coreynofield,194.0,200,65
9157,hammerlock,140.0,200,65
9157,knockout,130.0,200,65
9157,pass2come,200.0,200,65
9158,corey,228.0,200,106
9158,coreynofield,193.0,200,106
9158,hammerlock,334.0,200,106
9158,knockout,155.0,200,106
9158,pass2come,175.0,200,106
9159,corey,159.0,200,67
9159,coreynofield,189.0,200,67
9159,hammerlock,201.0,200,67
9159,knockout,150.0,200,67
9159,pass2come,175.0,200,67
9160,corey,104.0,200,75
9160,coreynofield,169.0,200,75
9160,hammerlock,259.0,200,75
9160,knockout,110.0,200,75
9160,pass2come,185.0,200,75
9161,corey,164.0,200,78
9161,coreynofield,144.0,200,78
9161,hammerlock,21.0,200,78
9161,knockout,205.0,200,78
9161,pass2come,180.0,200,78
9162,corey,128.0,200,89
9162,coreynofield,138.0,200,89
9162,hammerlock,90.0,200,89
9162,knockout,210.0,200,89
9162,pass2come,150.0,200,89
9163,corey,206.0,200,90
9163,coreynofield,251.0,200,90
9163,hammerlock,102.0,200,90
9163,knockout,290.0,200,90
9163,pass2come,245.0,200,90
9164,corey,155.0,200,73
9164,coreynofield,180.0,200,73
9164,hammerlock,162.0,200,73
9164,knockout,120.0,200,73
9164,pass2come,220.0,200,73
9165,corey,248.0,200,84
9165,coreynofield,238.0,200,84
9165,hammerlock,10.0,200,84
9165,knockout,305.0,200,84
9165,pass2come,210.0,200,84
9166,corey,176.0,200,103
9166,coreynofield,201.0,200,103
9166,hammerlock,164.0,200,103
9166,knockout,260.0,200,103
9166,pass2come,205.0,200,103
9167,corey,192.0,200,74
9167,coreynofield,172.0,200,74
9167,hammerlock,302.0,200,74
9167,knockout,60.0,200,74
9167,pass2come,190.0,200,74
9168,corey,317.0,200,110
9168,coreynofield,292.0,200,110
9168,hammerlock,183.0,200,110
9168,knockout,315.0,200,110
9168,pass2come,240.0,200,110
9169,corey,146.0,200,100
9169,coreynofield,186.0,200,100
9169,hammerlock,309.0,200,100
9169,knockout,155.0,200,100
9169,pass2come,180.0,200,100
9170,corey,164.0,200,57
9170,coreynofield,184.0,200,57
9170,hammerlock,196.0,200,57
9170,knockout,65.0,200,57
9170,pass2come,220.0,200,57
9171,corey,64.0,200,73
9171,coreynofield,144.0,200,73
9171,hammerlock,323.0,200,73
9171,knockout,80.0,200,73
9171,pass2come,170.0,200,73
9172,corey,30.0,200,59
9172,coreynofield,70.0,200,59
9172,hammerlock,368.0,200,59
9172,knockout,25.0,200,59
9172,pass2come,140.0,200,59
9173,corey,144.0,200,68
9173,coreynofield,159.0,200,68
9173,hammerlock,156.0,200,68
9173,knockout,195.0,200,68
9173,pass2come,155.0,200,68
9174,corey,207.0,200,124
9174,coreynofield,247.0,200,124
9174,hammerlock,94.0,200,124
9174,knockout,285.0,200,124
9174,pass2come,265.0,200,124
9175,corey,77.0,200,73
9175,coreynofield,137.0,200,73
9175,hammerlock,191.0,200,73
9175,knockout,110.0,200,73
9175,pass2come,165.0,200,73
9176,corey,187.0,200,62
9176,coreynofield,187.0,200,62
9176,hammerlock,156.0,200,62
9176,knockout,95.0,200,62
9176,pass2come,225.0,200,62
9177,corey,231.0,200,116
9177,coreynofield,216.0,200,116
9177,hammerlock,133.0,200,116
9177,knockout,280.0,200,116
9177,pass2come,200.0,200,116
9178,corey,244.0,200,92
9178,coreynofield,259.0,200,92
9178,hammerlock,189.0,200,92
9178,knockout,220.0,200,92
9178,pass2come,265.0,200,92
9179,corey,279.0,200,127
9179,coreynofield,289.0,200,127
9179,hammerlock,95.0,200,127
9179,knockout,410.0,200,127
9179,pass2come,225.0,200,127
9180,corey,271.0,200,124
9180,coreynofield,331.0,200,124
9180,hammerlock,71.0,200,124
9180,knockout,395.0,200,124
9180,pass2come,275.0,200,124
9181,corey,197.0,200,97
9181,coreynofield,292.0,200,97
9181,hammerlock,174.0,200,97
9181,knockout,325.0,200,97
9181,pass2come,260.0,200,97
9182,corey,143.0,200,103
9182,coreynofield,168.0,200,103
9182,hammerlock,17.0,200,103
9182,knockout,355.0,200,103
9182,pass2come,160.0,200,103
9183,corey,228.0,200,88
9183,coreynofield,268.0,200,88
9183,hammerlock,13.0,200,88
9183,knockout,325.0,200,88
9183,pass2come,200.0,200,88
9184,corey,127.0,200,92
9184,coreynofield,157.0,200,92
9184,hammerlock,199.0,200,92
9184,knockout,185.0,200,92
9184,pass2come,165.0,200,92
9185,corey,166.0,200,77
9185,coreynofield,196.0,200,77
9185,hammerlock,253.0,200,77
9185,knockout,195.0,200,77
9185,pass2come,210.0,200,77
9186,corey,127.0,200,86
9186,coreynofield,117.0,200,86
9186,hammerlock,247.0,200,86
9186,knockout,115.0,200,86
9186,pass2come,145.0,200,86
9187,corey,102.0,200,57
9187,coreynofield,132.0,200,57
9187,hammerlock,128.0,200,57
9187,knockout,145.0,200,57
9187,pass2come,150.0,200,57
9188,corey,131.0,200,77
9188,coreynofield,176.0,200,77
9188,hammerlock,310.0,200,77
9188,knockout,125.0,200,77
9188,pass2come,170.0,200,77
9189,corey,142.0,200,62
9189,coreynofield,127.0,200,62
9189,hammerlock,186.0,200,62
9189,knockout,110.0,200,62
9189,pass2come,165.0,200,62
9190,corey,155.0,200,76
9190,coreynofield,205.0,200,76
9190,hammerlock,236.0,200,76
9190,knockout,215.0,200,76
9190,pass2come,165.0,200,76
9191,corey,215.0,200,113
9191,coreynofield,190.0,200,113
9191,hammerlock,112.0,200,113
9191,knockout,280.0,200,113
9191,pass2come,210.0,200,113
9192,corey,152.0,200,83
9192,coreynofield,177.0,200,83
9192,hammerlock,128.0,200,83
9192,knockout,175.0,200,83
9192,pass2come,205.0,200,83
9193,corey,169.0,200,56
9193,coreynofield,144.0,200,56
9193,hammerlock,110.0,200,56
9193,knockout,145.0,200,56
9193,pass2come,160.0,200,56
9194,corey,148.0,200,80
9194,coreynofield,188.0,200,80
9194,hammerlock,258.0,200,80
9194,knockout,170.0,200,80
9194,pass2come,190.0,200,80
9195,corey,136.0,200,74
9195,coreynofield,206.0,200,74
9195,hammerlock,175.0,200,74
9195,knockout,215.0,200,74
9195,pass2come,220.0,200,74
9196,corey,285.0,200,98
9196,coreynofield,310.0,200,98
9196,hammerlock,149.0,200,98
9196,knockout,270.0,200,98
9196,pass2come,270.0,200,98
9197,corey,118.0,200,89
9197,coreynofield,188.0,200,89
9197,hammerlock,177.0,200,89
9197,knockout,270.0,200,89
9197,pass2come,170.0,200,89
9198,corey,263.0,200,91
9198,coreynofield,308.0,200,91
9198,hammerlock,133.0,200,91
9198,knockout,260.0,200,91
9198,pass2come,300.0,200,91
9199,corey,128.0,200,69
9199,coreynofield,178.0,200,69
9199,hammerlock,193.0,200,69
9199,knockout,175.0,200,69
9199,pass2come,170.0,200,69
9200,corey,198.0,200,108
9200,coreynofield,188.0,200,108
9200,hammerlock,187.0,200,108
9200,knockout,235.0,200,108
9200,pass2come,220.0,200,108
9201,corey,310.0,200,108
9201,coreynofield,285.0,200,108
9201,hammerlock,66.0,200,108
9201,knockout,310.0,200,108
9201,pass2come,255.0,200,108
9202,corey,160.0,200,84
9202,coreynofield,175.0,200,84
9202,hammerlock,191.0,200,84
9202,knockout,185.0,200,84
9202,pass2come,125.0,200,84
9203,corey,150.0,200,105
9203,coreynofield,145.0,200,105
9203,hammerlock,264.0,200,105
9203,knockout,105.0,200,105
9203,pass2come,205.0,200,105
9204,corey,228.0,200,100
9204,coreynofield,218.0,200,100
9204,hammerlock,183.0,200,100
9204,knockout,235.0,200,100
